id,year,area_title,industry_title,industry_emplvl,total_emplvl,industry_emp_pct,industry_emp_pct_us,region
Connecticut 21,1990,Connecticut,"Mining, quarrying, and oil and gas extraction",963,1615456,5.961165144702177e-4,0.006107069487153181,Northeast
Connecticut 22,1990,Connecticut,Utilities,13932,1615456,0.008624190321494364,0.009209375380671842,Northeast
Connecticut 23,1990,Connecticut,Construction,66970,1615456,0.04145578709664639,0.049639363954906875,Northeast
Connecticut 31-33,1990,Connecticut,Manufacturing,300527,1615456,0.18603230295346948,0.1650793442794685,Northeast
Connecticut 42,1990,Connecticut,Wholesale trade,73015,1615456,0.04519776459402175,0.04771221009260455,Northeast
Connecticut 44-45,1990,Connecticut,Retail trade,196891,1615456,0.12187951884792901,0.1242573250465966,Northeast
Connecticut 48-49,1990,Connecticut,Transportation and warehousing,48997,1615456,0.030330135887328406,0.039290996768313484,Northeast
Connecticut 51,1990,Connecticut,Information,45023,1615456,0.027870149357209356,0.0267274287463636,Northeast
Connecticut 52,1990,Connecticut,Finance and insurance,132770,1615456,0.08218732048412337,0.04705542834509937,Northeast
Connecticut 53,1990,Connecticut,Real estate and rental and leasing,21483,1615456,0.013298412336826259,0.01649028834858472,Northeast
Connecticut 54,1990,Connecticut,Professional and technical services,76892,1615456,0.04759770615850881,0.0459936778766959,Northeast
Connecticut 55,1990,Connecticut,Management of companies and enterprises,26030,1615456,0.01611309747835905,0.009481056257873937,Northeast
Connecticut 56,1990,Connecticut,Administrative and waste services,69510,1615456,0.04302809856783472,0.042692472313767764,Northeast
Connecticut 61,1990,Connecticut,Educational services,110325,1615456,0.06829341065309114,0.07824756674351452,Northeast
Connecticut 62,1990,Connecticut,Health care and social assistance,180766,1615456,0.11189781708694016,0.10168415696401845,Northeast
Connecticut 71,1990,Connecticut,"Arts, entertainment, and recreation",23004,1615456,0.01423994215874651,0.015898206127530793,Northeast
Connecticut 72,1990,Connecticut,Accommodation and food services,91572,1615456,0.0566849236376602,0.0732416793262012,Northeast
Connecticut 81,1990,Connecticut,"Other services, except public administration",69567,1615456,0.043063382722896816,0.032391858003697725,Northeast
Connecticut 92,1990,Connecticut,Public administration,62867,1615456,0.03891594695243943,0.05871915597979498,Northeast
Delaware 11,1990,Delaware,"Agriculture, forestry, fishing and hunting",1577,327330,0.004817768001710812,0.010081339957142024,South
Delaware 21,1990,Delaware,"Mining, quarrying, and oil and gas extraction",90,327330,2.7495188342040145e-4,0.006107069487153181,South
Delaware 22,1990,Delaware,Utilities,2242,327330,0.006849356918094889,0.009209375380671842,South
Delaware 23,1990,Delaware,Construction,23098,327330,0.07056487336938258,0.049639363954906875,South
Delaware 31-33,1990,Delaware,Manufacturing,46006,327330,0.14054929276265543,0.1650793442794685,South
Delaware 42,1990,Delaware,Wholesale trade,11658,327330,0.035615433965722663,0.04771221009260455,South
Delaware 44-45,1990,Delaware,Retail trade,43634,327330,0.1333027831240644,0.1242573250465966,South
Delaware 48-49,1990,Delaware,Transportation and warehousing,9995,327330,0.030534934164299025,0.039290996768313484,South
Delaware 51,1990,Delaware,Information,4970,327330,0.015183454006659946,0.0267274287463636,South
Delaware 52,1990,Delaware,Finance and insurance,21999,327330,0.0672074053707268,0.04705542834509937,South
Delaware 53,1990,Delaware,Real estate and rental and leasing,5289,327330,0.016158005682338925,0.01649028834858472,South
Delaware 54,1990,Delaware,Professional and technical services,28009,327330,0.08556808114135582,0.0459936778766959,South
Delaware 55,1990,Delaware,Management of companies and enterprises,12896,327330,0.039397549873216635,0.009481056257873937,South
Delaware 56,1990,Delaware,Administrative and waste services,18583,327330,0.05677145388445911,0.042692472313767764,South
Delaware 61,1990,Delaware,Educational services,11578,327330,0.035371032291571194,0.07824756674351452,South
Delaware 62,1990,Delaware,Health care and social assistance,33665,327330,0.1028472795038646,0.10168415696401845,South
Delaware 71,1990,Delaware,"Arts, entertainment, and recreation",4899,327330,0.014966547520850517,0.015898206127530793,South
Delaware 72,1990,Delaware,Accommodation and food services,23063,327330,0.07045794763694131,0.0732416793262012,South
Delaware 81,1990,Delaware,"Other services, except public administration",9571,327330,0.029239605291296246,0.032391858003697725,South
Delaware 92,1990,Delaware,Public administration,14508,327330,0.04432224360736871,0.05871915597979498,South
District of Columbia 21,1990,District of Columbia,"Mining, quarrying, and oil and gas extraction",267,637496,4.1882615734059505e-4,0.006107069487153181,South
District of Columbia 23,1990,District of Columbia,Construction,13601,637496,0.02133503582767578,0.049639363954906875,South
District of Columbia 31-33,1990,District of Columbia,Manufacturing,13471,637496,0.02113111297953242,0.1650793442794685,South
District of Columbia 42,1990,District of Columbia,Wholesale trade,6551,637496,0.010276142909131978,0.04771221009260455,South
District of Columbia 44-45,1990,District of Columbia,Retail trade,26544,637496,0.04163790831628748,0.1242573250465966,South
District of Columbia 48-49,1990,District of Columbia,Transportation and warehousing,12595,637496,0.01975698671050485,0.039290996768313484,South
District of Columbia 51,1990,District of Columbia,Information,30793,637496,0.04830304817598856,0.0267274287463636,South
District of Columbia 52,1990,District of Columbia,Finance and insurance,26794,637496,0.042030067639640095,0.04705542834509937,South
District of Columbia 53,1990,District of Columbia,Real estate and rental and leasing,10943,637496,0.017165597901790758,0.01649028834858472,South
District of Columbia 54,1990,District of Columbia,Professional and technical services,78892,637496,0.12375293335173868,0.0459936778766959,South
District of Columbia 55,1990,District of Columbia,Management of companies and enterprises,951,637496,0.0014917740660333554,0.009481056257873937,South
District of Columbia 56,1990,District of Columbia,Administrative and waste services,34431,637496,0.05400975064941584,0.042692472313767764,South
District of Columbia 61,1990,District of Columbia,Educational services,27732,637496,0.04350144942085911,0.07824756674351452,South
District of Columbia 62,1990,District of Columbia,Health care and social assistance,53209,637496,0.08346562174507761,0.10168415696401845,South
District of Columbia 71,1990,District of Columbia,"Arts, entertainment, and recreation",9862,637496,0.015469900987614039,0.015898206127530793,South
District of Columbia 72,1990,District of Columbia,Accommodation and food services,44975,637496,0.07054946227113582,0.0732416793262012,South
District of Columbia 81,1990,District of Columbia,"Other services, except public administration",44830,637496,0.0703220098635913,0.032391858003697725,South
District of Columbia 92,1990,District of Columbia,Public administration,201055,637496,0.31538237102664174,0.05871915597979498,South
Florida 11,1990,Florida,"Agriculture, forestry, fishing and hunting",109376,5370682,0.020365383763179423,0.010081339957142024,South
Florida 21,1990,Florida,"Mining, quarrying, and oil and gas extraction",8438,5370682,0.0015711226246499048,0.006107069487153181,South
Florida 22,1990,Florida,Utilities,39721,5370682,0.00739589497199797,0.009209375380671842,South
Florida 23,1990,Florida,Construction,337238,5370682,0.06279239768804036,0.049639363954906875,South
Florida 31-33,1990,Florida,Manufacturing,479650,5370682,0.08930895554791737,0.1650793442794685,South
Florida 42,1990,Florida,Wholesale trade,248623,5370682,0.046292630991743695,0.04771221009260455,South
Florida 44-45,1990,Florida,Retail trade,765421,5370682,0.14251839896683513,0.1242573250465966,South
Florida 48-49,1990,Florida,Transportation and warehousing,201371,5370682,0.03749449325057786,0.039290996768313484,South
Florida 51,1990,Florida,Information,133000,5370682,0.024764080241578258,0.0267274287463636,South
Florida 52,1990,Florida,Finance and insurance,250519,5370682,0.04664565878225521,0.04705542834509937,South
Florida 53,1990,Florida,Real estate and rental and leasing,122661,5370682,0.02283899884595662,0.01649028834858472,South
Florida 54,1990,Florida,Professional and technical services,228813,5370682,0.042604086408392826,0.0459936778766959,South
Florida 55,1990,Florida,Management of companies and enterprises,34749,5370682,0.0064701280023654354,0.009481056257873937,South
Florida 56,1990,Florida,Administrative and waste services,302926,5370682,0.056403637377897255,0.042692472313767764,South
Florida 61,1990,Florida,Educational services,365780,5370682,0.06810680654710147,0.07824756674351452,South
Florida 62,1990,Florida,Health care and social assistance,556637,5370682,0.10364363408595036,0.10168415696401845,South
Florida 71,1990,Florida,"Arts, entertainment, and recreation",122911,5370682,0.022885547868967106,0.015898206127530793,South
Florida 72,1990,Florida,Accommodation and food services,513880,5370682,0.09568244777851305,0.0732416793262012,South
Florida 81,1990,Florida,"Other services, except public administration",186424,5370682,0.034711420262826954,0.032391858003697725,South
Florida 92,1990,Florida,Public administration,362544,5370682,0.06750427599325375,0.05871915597979498,South
Georgia 11,1990,Georgia,"Agriculture, forestry, fishing and hunting",22222,2914669,0.007624193347512188,0.010081339957142024,South
Georgia 21,1990,Georgia,"Mining, quarrying, and oil and gas extraction",9273,2914669,0.0031814933359499828,0.006107069487153181,South
Georgia 22,1990,Georgia,Utilities,23389,2914669,0.008024581865041965,0.009209375380671842,South
Georgia 23,1990,Georgia,Construction,147299,2914669,0.05053712788656276,0.049639363954906875,South
Georgia 31-33,1990,Georgia,Manufacturing,507171,2914669,0.1740063794550942,0.1650793442794685,South
Georgia 42,1990,Georgia,Wholesale trade,169090,2914669,0.058013448525372865,0.04771221009260455,South
Georgia 44-45,1990,Georgia,Retail trade,358702,2914669,0.12306783377460699,0.1242573250465966,South
Georgia 48-49,1990,Georgia,Transportation and warehousing,133723,2914669,0.04587930910851284,0.039290996768313484,South
Georgia 51,1990,Georgia,Information,88822,2914669,0.03047412930936583,0.0267274287463636,South
Georgia 52,1990,Georgia,Finance and insurance,126534,2914669,0.04341281977473257,0.04705542834509937,South
Georgia 53,1990,Georgia,Real estate and rental and leasing,42040,2914669,0.014423593210755663,0.01649028834858472,South
Georgia 54,1990,Georgia,Professional and technical services,110946,2914669,0.0380646996279852,0.0459936778766959,South
Georgia 55,1990,Georgia,Management of companies and enterprises,61081,2914669,0.020956410487777515,0.009481056257873937,South
Georgia 56,1990,Georgia,Administrative and waste services,123380,2914669,0.04233070719179433,0.042692472313767764,South
Georgia 61,1990,Georgia,Educational services,206464,2914669,0.07083617385027254,0.07824756674351452,South
Georgia 62,1990,Georgia,Health care and social assistance,256974,2914669,0.08816575741533601,0.10168415696401845,South
Georgia 71,1990,Georgia,"Arts, entertainment, and recreation",36052,2914669,0.012369157526978192,0.015898206127530793,South
Georgia 72,1990,Georgia,Accommodation and food services,209888,2914669,0.0720109213087318,0.0732416793262012,South
Georgia 81,1990,Georgia,"Other services, except public administration",86053,2914669,0.029524107197077952,0.032391858003697725,South
Georgia 92,1990,Georgia,Public administration,195566,2914669,0.06709715580053859,0.05871915597979498,South
Hawaii 11,1990,Hawaii,"Agriculture, forestry, fishing and hunting",9731,525718,0.01850992357119216,0.010081339957142024,West
Hawaii 21,1990,Hawaii,"Mining, quarrying, and oil and gas extraction",224,525718,4.260839461460327e-4,0.006107069487153181,West
Hawaii 22,1990,Hawaii,Utilities,2596,525718,0.0049380085901567,0.009209375380671842,West
Hawaii 23,1990,Hawaii,Construction,36225,525718,0.06890576316580373,0.049639363954906875,West
Hawaii 31-33,1990,Hawaii,Manufacturing,27774,525718,0.05283060500116032,0.1650793442794685,West
Hawaii 42,1990,Hawaii,Wholesale trade,17525,525718,0.033335362304505456,0.04771221009260455,West
Hawaii 44-45,1990,Hawaii,Retail trade,71083,525718,0.1352112729638323,0.1242573250465966,West
Hawaii 48-49,1990,Hawaii,Transportation and warehousing,28531,525718,0.05427054047987705,0.039290996768313484,West
Hawaii 51,1990,Hawaii,Information,11290,525718,0.021475391749949592,0.0267274287463636,West
Hawaii 52,1990,Hawaii,Finance and insurance,21239,525718,0.040399986304444586,0.04705542834509937,West
Hawaii 53,1990,Hawaii,Real estate and rental and leasing,13033,525718,0.02479085745589841,0.01649028834858472,West
Hawaii 54,1990,Hawaii,Professional and technical services,19858,525718,0.037773102690035344,0.0459936778766959,West
Hawaii 55,1990,Hawaii,Management of companies and enterprises,2250,525718,0.004279861066198988,0.009481056257873937,West
Hawaii 56,1990,Hawaii,Administrative and waste services,25603,525718,0.04870101461239676,0.042692472313767764,West
Hawaii 61,1990,Hawaii,Educational services,37458,525718,0.07125112703008077,0.07824756674351452,West
Hawaii 62,1990,Hawaii,Health care and social assistance,41036,525718,0.07805705720557408,0.10168415696401845,West
Hawaii 71,1990,Hawaii,"Arts, entertainment, and recreation",13346,525718,0.025386233684218537,0.015898206127530793,West
Hawaii 72,1990,Hawaii,Accommodation and food services,84854,525718,0.161405924849444,0.0732416793262012,West
Hawaii 81,1990,Hawaii,"Other services, except public administration",24033,525718,0.045714622668426796,0.032391858003697725,West
